Factor Name,Mean,Median,Mode,Variance,Covariance,Correlation
"Probability of dying among adolescents ages 15-19 years (per 1,000)",7.054545454545455,7.054545454545455,7.054545454545455,0.8974891774891774,-0.5253968253968251,-0.20139978126167932
"Probability of dying among children ages 5-9 years (per 1,000)",6.045454545454546,6.045454545454546,6.045454545454546,0.9105050505050504,-0.9310657596371879,-0.35434420639687997
"Probability of dying among youth ages 20-24 years (per 1,000)",8.2,8.200000000000001,8.200000000000001,1.8574603174603177,-1.4433106575963717,-0.3845795675197117
Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),1.635,1.635,1.635,0.07693968253968253,-0.008287981859410381,-0.010850749991407838
Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),2.83625,2.83625,2.83625,0.01311726190476191,0.017967687074829947,0.056971380174512844
Proportion of population pushed further below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),10.771250000000002,10.771250000000002,10.771250000000002,9.218302976190476,-0.06866496598639425,-0.008212887627762644
Proportion of population pushed further below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),47.995,47.995,47.995,19.823120634920635,-0.24266439909296977,-0.01979275344456339
Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),4.28875,4.28875,4.28875,0.17396646825396828,0.07823412698412699,0.06811607697238468
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),0.40125,0.40125,0.40125,0.012728373015873016,0.007298752834467117,0.023493535082186514
Risk of catastrophic expenditure for surgical care (% of people at risk),57.82,57.82000000000001,57.82000000000001,61.24939682539683,-9.066258503401361,-0.4206911249248944
Risk of impoverishing expenditure for surgical care (% of people at risk),57.849999999999994,57.85,57.85,32.1820634920635,-6.514625850340136,-0.4170313413564409
Sex ratio at birth (male births per female births),1.0655238095238095,1.0615,1.055,7.78367346938777e-05,-0.009371882086167833,-0.3857630900311486
"Specialist surgical workforce (per 100,000 population)",5.41,5.41,5.41,0.00045714285714285795,0.0,0.0
"Suicide mortality rate (per 100,000 population)",8.965,8.965,8.965,0.006436507936507906,0.05034013605442156,0.22786382891727766
"Suicide mortality rate, female (per 100,000 female population)",4.62,4.62,4.62,0.009079365079365088,-0.07619047619047604,-0.29037492364065876
"Suicide mortality rate, male (per 100,000 male population)",13.064999999999998,13.064999999999998,13.064999999999998,0.013738095238095218,0.16507936507936458,0.5114647278417283
"Survival to age 65, female (% of cohort)",59.856135317460314,62.082383,31.925554,132.5914222644362,3.13084737641723,0.09873936792258765
"Survival to age 65, male (% of cohort)",56.171536809523815,58.1168225,38.567699,46.70724187760686,1.2061173582766431,0.06408901796750681
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),10.200000000000003,10.2,10.2,0.6533333333333332,8.013825068911866e-31,3.600465138025838e-31
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0.0700952380952381,0.0700952380952381,0.0700952380952381,0.00020158427815570673,0.01888143828960155,0.48293969660265484
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",0.018952380952380915,0.0189523809523809,0.0189523809523809,1.544368858654573e-05,0.005290573372206018,0.488892510538272
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",0.11966666666666663,0.1196666666666666,0.1196666666666666,0.0006358835978835978,0.034487528344671184,0.49666026892622145
"Tuberculosis case detection rate (%, all forms)",42.59583333333333,42.59583333333333,42.59583333333333,130.66872354497355,15.853514739229023,0.5036465887180769
Tuberculosis treatment success rate (% of new cases),88.43478260869566,88.43478260869566,88.43478260869566,15.042097998619736,6.122448979591836,0.5732672451784411
UHC service coverage index,36.42857142857143,36.42857142857143,36.42857142857143,7.582766439909297,7.582766439909297,1.0
Unmet need for contraception (% of married women ages 15-49),25.84285714285715,25.842857142857145,25.842857142857145,6.161224489795918,-0.8910916747651441,-0.1303692088613137
Use of insecticide-treated bed nets (% of under-5 population),0.3,0.3,0.3,0.0003174603174603175,0.0,0.0
Vitamin A supplementation coverage rate (% of children ages 6-59 months),82.52173913043478,82.52173913043478,82.52173913043478,378.9482401656315,-1.2517006802721111,-0.023350527790277086
Wanted fertility rate (births per woman),3.325,3.325,3.325,0.02043650793650793,0.0,0.0
Women who were first married by age 15 (% of women ages 20-24),6.125000000000001,6.125000000000001,6.125000000000001,0.7236111111111112,0.0,0.0
Women who were first married by age 18 (% of women ages 20-24),23.724999999999998,23.725,23.725,1.5705952380952384,-8.013825068911866e-31,-2.3221693057654536e-31
Women's share of population ages 15+ living with HIV (%),16.114330171856686,16.114330171856686,16.114330171856686,9.500405387460274,1.2015268111697552,0.14156260894501405
Young people (ages 15-24) newly infected with HIV,,,,,,
